hole_id,east,north,elevation,from,to,final_depth,sample_length,dip_direction,dip,cu_perc,lithology,hole_radius
DH-066,8269.9793856,243282.06051058,642.79798025,45.6,50.6,90.85,5,152.00000106,56.38734875,1.29,GnP,1
DH-066,8271.28500004,243279.60500694,638.6433422,50.6,55.6,90.85,5,152.00000104,56.01754786,1.38,GnP,1
DH-066,8272.60339554,243277.12546564,634.5073881,55.6,60.6,90.85,5,152.00000107,55.63055316,1.39,GnP,1
DH-066,8273.78676246,243274.89987616,630.84060258,60.6,64.5,90.85,3.9,152.00000105,55.31996041,1.37,GnP,1
DH-067,8234.71866573,243343.83442364,707.71601389,0,5,125.65,5,151.93401067,59.87525534,1.28,TnP,1
DH-067,8244.22209739,243326.37208478,674.74866416,38.5,43.5,125.65,5,151.03444747,57.92401015,1.59,GnP,1
DH-067,8245.51225729,243324.03517712,670.52003064,43.5,48.5,125.65,5,151.16048795,57.55032695,1.51,GnP,1
DH-067,8246.81030656,243321.671481,666.30935866,48.5,53.5,125.65,5,151.29112748,57.17574355,2.18,GnP,1
DH-067,8248.11601617,243319.28106253,662.11696902,53.5,58.5,125.65,5,151.41917472,56.80093925,1.76,GnP,1
DH-067,8249.42941476,243316.86386965,657.94276836,58.5,63.5,125.65,5,151.54469931,56.42596827,1.37,GnP,1
DH-067,8250.7505312,243314.41984966,653.78666369,63.5,68.5,125.65,5,151.66776855,56.05088467,1.51,GnP,1
DH-067,8252.0793945,243311.94894926,649.6485624,68.5,73.5,125.65,5,151.78844737,55.67574245,1.28,GnP,1
DH-067,8253.41603383,243309.45111457,645.52837231,73.5,78.5,125.65,5,151.90679851,55.30059543,0.88,MzP,1
DH-067,8254.75866283,243306.9226017,641.42672019,78.5,83.5,125.65,5,152.15559473,54.87086172,0.96,MzP,1
DH-067,8256.09815213,243304.35014218,637.35051356,83.5,88.5,125.65,5,152.82715054,54.26284019,0.91,MzP,1
DH-067,8257.42658936,243301.72460907,633.30721607,88.5,93.5,125.65,5,153.4921832,53.64615654,1.17,MzP,1
DH-067,8258.74344489,243299.0463225,629.29789121,93.5,98.5,125.65,5,154.13854,53.02535764,1.51,MzP,1
DH-067,8260.0488271,243296.31507073,625.32220914,98.5,103.5,125.65,5,154.76673823,52.40092031,1.6,MzP,1
DH-067,8261.02778388,243294.22237602,622.33994026,103.5,106.05,125.65,2.55,155.24643613,51.90958435,1.31,MzP,1
DH-068,8215.55057045,243379.25356611,712.72622919,0,3.15,120.9,3.15,151.96578658,59.90566531,,TnP,1
DH-068,8226.69381597,243358.73178048,674.52988057,43.85,48.85,120.9,5,151.07026856,57.22837905,0.61,GnP,1
DH-068,8228.01085289,243356.35378052,670.33215471,48.85,53.85,120.9,5,150.97108027,56.91916116,0.83,GnP,1
DH-068,8229.34285567,243353.95881823,666.14870139,53.85,58.85,120.9,5,150.86644959,56.62564518,0.63,GnP,1
DH-068,8231.88674661,243349.41289835,658.32388053,64.5,67,120.9,2.5,150.67215559,56.06717851,,GnP,1
DH-068,8233.94132233,243345.76813507,652.16150852,70.7,75.7,120.9,5,150.51224004,55.59481853,1.07,GnP,1
DH-068,8235.06413454,243343.7848888,648.84435405,75.7,78.75,120.9,3.05,150.43715978,55.36897507,0.8,MzP,1
DH-068,8239.28721732,243336.38445631,636.71433049,89.55,94.55,120.9,5,150.15699497,54.50248336,1.87,MzP,1
DH-068,8240.74012026,243333.85718818,632.65150729,94.55,99.55,120.9,5,150.05502698,54.17753867,2.24,MzP,1
DH-069,8200.52314984,243408.19133507,706.59816659,58.65,63.65,173.35,5,151.77427075,57.3183873,1.97,GnP,1
DH-069,8201.79701779,243405.78844058,702.40226344,63.65,68.65,173.35,5,152.36196526,56.78029151,2.72,GnP,1
DH-069,8203.06412615,243403.33820076,698.23383154,68.65,73.65,173.35,5,152.94364352,56.22925975,1.91,GnP,1
DH-069,8204.11112438,243401.27171709,694.79312827,73.65,76.95,173.35,3.3,153.41065568,55.77304663,,GnP,1
DH-069,8206.37679467,243396.64291405,687.36115916,82.1,86.6,173.35,4.5,154.43986337,54.7220181,0.85,MzP,1
DH-069,8209.88925453,243389.06204226,675.87570843,96.05,101.05,173.35,5,155.89121629,53.10853106,0.68,MzP,1
DH-069,8214.35584487,243379.32597164,661.87633177,114.85,117.5,173.35,2.65,154.65646516,52.05097859,,MzP,1
DH-069,8217.68718744,243372.45040517,652.21005989,126,131,173.35,5,153.65124711,51.30316611,1.16,MzP,1
DH-069,8219.08840999,243369.64535386,648.31658661,131,136,173.35,5,153.262525,51.00493433,1.15,MzP,1
DH-069,8220.51805746,243366.83128381,644.43905264,136,141,173.35,5,152.87440128,50.70198249,1.26,MzP,1
DH-069,8221.97633437,243364.00806888,640.57745128,141,146,173.35,5,152.49140932,50.39786957,1.29,MzP,1
DH-069,8223.46410402,243361.17594598,636.73327924,146,151,173.35,5,152.08233217,50.06726882,1.14,MzP,1
DH-069,8224.9699997,243358.33885555,632.90082464,151,156,173.35,5,152.00000105,50.00000086,1.25,MzP,1
DH-069,8226.47885222,243355.50111668,629.07060242,156,161,173.35,5,152.00000106,50.00000086,1.28,MzP,1
DH-069,8227.98770474,243352.66337782,625.24038021,161,166,173.35,5,152.00000107,50.00000084,1.18,MzP,1
DH-069,8230.2736163,243348.36420344,619.43759355,168.8,173.35,173.35,4.55,152.00000107,50.00000084,0.9,MzP,1
DH-070,8167.97,243468.96,754.34,11.25,16.25,151.4,5,180,90.00000151,0.86,TnP,1
DH-070,8167.97,243468.96,749.34,16.25,21.25,151.4,5,0,90.00000152,1.23,TnP,1
DH-070,8167.97,243468.96,731.315,34.65,38.9,151.4,4.25,0,90.00000152,0.65,TnP,1
DH-070,8167.97,243468.96,722.99,42.6,47.6,151.4,5,0,90,1.15,GnP,1
DH-070,8167.97,243468.96,717.99,47.6,52.6,151.4,5,0,90,2.2,GnP,1
DH-070,8167.97,243468.96,712.99,52.6,57.6,151.4,5,0,90,1.9,GnP,1
DH-070,8167.97,243468.96,707.99,57.6,62.6,151.4,5,0,90,1.75,GnP,1
DH-070,8167.97,243468.96,702.99,62.6,67.6,151.4,5,0,90,1.3,GnP,1
DH-070,8167.97,243468.96,697.99,67.6,72.6,151.4,5,90,90.00000153,0.77,GnP,1
DH-071,8135.72316709,243330.53626374,699.20824291,7.8,12.8,114.35,5,152.00000106,59.06424169,0.4,TnP,1
DH-071,8136.93783808,243328.25179985,694.92993321,12.8,17.8,114.35,5,152.00000105,58.60869579,0.62,TnP,1
DH-071,8138.16824168,243325.93774724,690.67291797,17.8,22.8,114.35,5,152.00000108,58.15428701,0.48,TnP,1
DH-071,8139.41423095,243323.59438225,686.43760087,22.8,27.8,114.35,5,152.00000104,57.69976194,0.58,TnP,1
DH-071,8140.6755738,243321.22214136,682.22470665,27.8,32.8,114.35,5,152.00000105,57.24560462,0.66,TnP,1
DH-071,8141.95360489,243318.81851447,678.03403052,32.8,37.8,114.35,5,152.00000106,56.73882094,0.59,TnP,1
DH-071,8145.19027626,243312.73122096,667.72801761,45.2,50.2,114.35,5,152.00000106,55.6531033,0.51,GnP,1
DH-071,8149.1829085,243305.21514646,655.54468493,60.05,65.05,114.35,5,152.25464865,53.62184127,,GnP,1
DH-071,8150.56350347,243302.5905504,651.51908522,65.05,70.05,114.35,5,152.25464865,53.62184127,,GnP,1
DH-071,8151.94409845,243299.96595433,647.49348551,70.05,75.05,114.35,5,152.25464865,53.62184127,,GnP,1
DH-072,8114.497655,243375.77004103,729.35618439,8.35,13.35,83.15,5,152.29421075,58.9149896,0.42,TnP,1
DH-072,8115.61842397,243373.63087285,725.3832786,13.35,17.65,83.15,4.3,152.41130123,58.46310122,0.38,TnP,1
DH-072,8117.07950813,243370.82616614,720.28678011,20.05,22.95,83.15,2.9,152.565172,57.85090661,0.3,TnP,1
DH-072,8123.6925496,243357.9829306,698.4282307,45.2,50.2,83.15,5,152.37320297,55.23231979,0.43,GnP,1
DH-072,8125.0331727,243355.44485701,694.33507944,50.2,55.2,83.15,5,151.94322915,54.68605722,0.47,GnP,1
DH-073,8089.77,243422.7,744.78,17.75,22.75,84,5,0,90.00000152,0.59,TnP,1
DH-073,8089.77,243422.7,723.38,40.4,42.9,84,2.5,3.57633444,90.00000151,,GnP,1
DH-074,8013.76671938,243372.61726369,741.24796973,9.4,12.2,86.25,2.8,153.15676607,59.48153652,,TnP,1
DH-075,8011.26,243377.45,732.455,16.75,19.5,75,2.75,0,90,0.67,TnP,1
DH-076,8178.34315865,243350.36288301,707.82511982,6.6,11.6,115,5,152.00000105,58.88309034,0.78,TnP,1
DH-076,8179.56612548,243348.06281694,703.5582101,11.6,16.6,115,5,152.00000107,58.30804125,0.72,TnP,1
DH-076,8180.80965873,243345.72407104,699.31792902,16.6,21.6,115,5,152.00000105,57.70810669,0.78,TnP,1
DH-076,8182.07393841,243343.34630678,695.10458443,21.6,26.6,115,5,152.00000107,57.12209432,0.7,TnP,1
DH-076,8183.35328215,243340.94021115,690.9117049,26.6,31.6,115,5,152.00000105,56.83591705,0.77,TnP,1
DH-076,8184.64085171,243338.518645,686.7307921,31.6,36.6,115,5,152.00000105,56.6359675,0.73,TnP,1
DH-076,8185.93519269,243336.08434367,682.55970506,36.6,41.6,115,5,152.00000106,56.43599447,0.91,TnP,1
DH-076,8187.23631303,243333.63729221,678.39841846,41.6,46.6,115,5,152.00000105,56.2360053,0.93,GnP,1
DH-076,8188.54422071,243331.17747563,674.24690702,46.6,51.6,115,5,152.00000107,56.03600728,1.06,GnP,1
DH-076,8189.85892374,243328.70487884,670.1051455,51.6,56.6,115,5,152.00000105,55.83600774,1.02,GnP,1
DH-076,8191.1804302,243326.21948667,665.97310876,56.6,61.6,115,5,152.00000107,55.63601394,1.23,GnP,1
DH-076,8192.50874818,243323.72128389,661.8507717,61.6,66.6,115,5,152.00000106,55.43603326,1.75,GnP,1
DH-076,8193.84389484,243321.21023822,657.73821255,66.6,71.6,115,5,152.00000106,55.23436183,1.3,GnP,1
DH-076,8196.07361315,243317.016748,650.93069559,74.9,79.9,115,5,152.00000107,55.00003244,2.14,MzP,1
DH-076,8198.69907244,243312.07897722,642.94395926,84.65,89.65,115,5,152.00000106,55.00000094,1.2,MzP,1
DH-076,8203.20947603,243303.59614183,629.22316252,101.4,106.4,115,5,152.00000105,55.00000095,1.13,MzP,1
DH-076,8204.55586516,243301.06395216,625.1274023,106.4,111.4,115,5,152.00000107,55.00000093,1.27,MzP,1
DH-077,8159.21102021,243385.24441634,714.0554773,0,5,117,5,152.00000106,56.80003021,0.36,TnP,1
DH-077,8160.50319615,243382.81418685,709.8812359,5,10,117,5,152.00000106,56.39997314,0.29,TnP,1
DH-077,8161.8089833,243380.35835839,705.72643695,10,15,117,5,152.00000105,55.9999707,0.64,TnP,1
DH-077,8163.11501368,243377.90207248,701.63251545,15,19.9,117,4.9,152.00000106,55.60195263,0.65,TnP,1
DH-077,8166.50826698,243371.52029121,691.25048287,27.6,32.6,117,5,152.00000105,54.89513513,0.79,TnP,1
DH-077,8167.8598087,243368.97841092,687.16239265,32.6,37.6,117,5,152.00000105,54.79799684,0.76,TnP,1
DH-077,8169.11276584,243366.62194126,683.38513645,37.6,41.85,117,4.25,152.00000107,54.7074901,,GnP,1
DH-077,8171.18463602,243362.72532018,677.16721636,45.2,49.5,117,4.3,152.00000107,54.55300225,0.49,GnP,1
DH-077,8173.46307151,243358.44020626,670.37262986,53.2,58.2,117,5,152.00000107,54.38536025,0.66,GnP,1
DH-077,8174.8316495,243355.86628542,666.31043962,58.2,63.2,117,5,152.00000106,54.28600182,0.64,GnP,1
DH-077,8176.20353615,243353.28614189,662.2532791,63.2,68.2,117,5,152.00000106,54.18692575,0.6,GnP,1
DH-077,8180.28151569,243345.61657785,650.27026018,78,83,117,5,152.00000106,54.00000092,0.41,MzP,1
DH-077,8181.66125799,243343.02165998,646.22517521,83,88,117,5,152.00000107,54.00000091,0.53,MzP,1
DH-077,8183.0410003,243340.42674211,642.18009024,88,93,117,5,152.00000105,54.00000093,0.51,MzP,1
DH-077,8184.4207426,243337.83182424,638.13500527,93,98,117,5,152.00000106,54.00000092,0.82,MzP,1
DH-077,8185.80048491,243335.23690638,634.08992029,98,103,117,5,152.00000106,54.00000092,0.71,MzP,1
DH-078,8188.37807804,243384.00637969,707.60437703,4.7,9.7,116.85,5,152.00000106,59.72690909,0.63,TnP,1
DH-078,8189.56521948,243381.77369136,703.29099854,9.7,14.7,116.85,5,152.00000106,59.51199796,0.54,TnP,1
DH-078,8190.75967834,243379.52724097,698.98682905,14.7,19.7,116.85,5,152.00000105,59.31199844,0.56,TnP,1
DH-078,8191.87664965,243377.42652348,694.9916445,19.7,24,116.85,4.3,152.00000106,59.12467123,0.58,TnP,1
DH-078,8194.27572306,243372.91452261,686.51170305,29.95,33.55,116.85,3.6,152.00000106,58.74498526,0.67,TnP,1
DH-078,8196.06238458,243369.55430101,680.2822191,36.55,41.55,116.85,5,152.00000105,58.43007309,0.64,TnP,1
DH-078,8197.29460146,243367.23683812,676.02683243,41.55,46.55,116.85,5,152.00000107,58.23800745,0.7,GnP,1
DH-078,8198.53362269,243364.9065781,671.78053192,46.55,51.55,116.85,5,152.00000105,58.03800943,0.75,GnP,1
DH-078,8199.77959618,243362.56324279,667.54346587,51.55,56.55,116.85,5,152.00000104,57.83800971,0.88,GnP,1
DH-078,8201.03252958,243360.20681777,663.31560855,56.55,61.55,116.85,5,152.00000107,57.63801561,0.94,GnP,1
DH-078,8202.23551788,243357.94432584,659.28651612,61.55,66.1,116.85,4.55,152.00000106,57.44146955,0.79,GnP,1
DH-078,8205.08831727,243352.57899053,649.84782228,72.55,77.55,116.85,5,152.00000106,57.01675022,0.73,GnP,1
DH-078,8206.36651216,243350.17505556,645.65400593,77.55,82.55,116.85,5,152.00000106,57.00000097,0.9,MzP,1
DH-078,8207.64497486,243347.77061694,641.46065309,82.55,87.55,116.85,5,152.00000105,57.00000098,0.86,MzP,1
DH-078,8208.92343755,243345.36617831,637.26730025,87.55,92.55,116.85,5,152.00000106,57.00000097,0.73,MzP,1
DH-078,8210.20190025,243342.96173969,633.07394742,92.55,97.55,116.85,5,152.00000105,57.00000098,0.71,MzP,1
DH-078,8211.2246704,243341.03818879,629.71926514,97.55,100.55,116.85,3,152.00000105,57.00000098,0.83,MzP,1
DH-079,8441.86007421,243592.15261549,681.47988515,3.05,7.1,72.45,4.05,154.5921441,59.06148665,0.38,TnP,1
DH-079,8443.42038245,243588.61860638,675.19202565,9.95,14.95,72.45,5,157.6744921,57.80257365,0.41,TnP,1
DH-079,8444.39773243,243586.10819926,670.99040496,14.95,19.95,72.45,5,159.75689394,56.85441971,0.55,TnP,1
DH-079,8445.30814714,243583.50293264,666.84009135,19.95,24.95,72.45,5,161.69532348,55.8936574,0.8,TnP,1
DH-079,8447.87352747,243574.08271904,653.30266733,37.05,41.35,72.45,4.3,167.67964217,52.37645146,0.88,TnP,1
DH-080,8431.52257341,243615.16151149,666.53113186,8.7,13.7,70.9,5,152.00000106,55.07374519,1.82,TnP,1
DH-080,8432.56065037,243613.20917267,663.4462377,13.7,16.3,70.9,2.6,152.00000107,53.00707282,0.89,TnP,1
DH-080,8435.75269923,243607.20580191,655.06048851,23.3,28.3,70.9,5,152.00000106,49.13178353,1.26,TnP,1
DH-080,8437.29153182,243604.31167873,651.28103963,28.3,33.3,70.9,5,152.00000106,49.00000083,0.68,TnP,1
DH-080,8438.83153711,243601.41535003,647.50749172,33.3,38.3,70.9,5,152.00000106,49.00000083,0.55,TnP,1
DH-080,8440.37154239,243598.51902133,643.73394382,38.3,43.3,70.9,5,152.00000106,49.00000083,0.48,GnP,1
DH-080,8441.64974678,243596.1150685,640.60189907,43.3,46.6,70.9,3.3,152.00000106,49.00000083,0.77,GnP,1
DH-080,8444.91455799,243589.97485165,632.60197751,53.05,58.05,70.9,5,152.00000105,49.00000084,0.46,GnP,1
DH-080,8446.45456328,243587.07852295,628.82842961,58.05,63.05,70.9,5,152.00000106,49.00000083,1.38,GnP,1
DH-081,8396.49696087,243611.14682057,675.42991996,9.5,12.65,85.6,3.15,152.52034626,54.24518727,,TnP,1
DH-081,8400.01443744,243604.31613408,665.94209323,20.8,25.8,85.6,5,152.96321255,47.63917156,0.69,TnP,1
DH-081,8401.55560794,243601.29380345,662.26301451,25.8,30.8,85.6,5,153.00000107,47.00000081,0.77,TnP,1
DH-081,8403.10371182,243598.25547851,658.606246,30.8,35.8,85.6,5,153.00000108,47.0000008,0.42,TnP,1
DH-081,8404.6518157,243595.21715357,654.94947749,35.8,40.8,85.6,5,153.00000108,47.0000008,0.39,TnP,1
DH-081,8406.19991958,243592.17882863,651.29270899,40.8,45.8,85.6,5,153.00000106,47.00000081,0.45,GnP,1
DH-081,8407.74802346,243589.14050369,647.63594048,45.8,50.8,85.6,5,153.00000108,47.00000079,0.54,GnP,1
DH-081,8409.29612735,243586.10217874,643.97917197,50.8,55.8,85.6,5,153.00000107,47.00000081,0.52,GnP,1
DH-081,8410.84423123,243583.0638538,640.32240346,55.8,60.8,85.6,5,153.00000108,47.0000008,1.02,GnP,1
DH-081,8412.39233511,243580.02552886,636.66563495,60.8,65.8,85.6,5,153.00000108,47.0000008,0.89,GnP,1
DH-082,8387.93824775,243625.98610943,645.78240089,29.65,33.75,80,4.1,152.00000105,54.00000093,,TnP,1
DH-082,8391.47038805,243619.34311969,635.42698336,42,47,80,5,152.00000107,54.00000091,1.52,GnP,1
DH-082,8392.85013035,243616.74820182,631.38189839,47,52,80,5,152.00000104,54.00000094,0.69,GnP,1
DH-082,8394.22987266,243614.15328396,627.33681342,52,57,80,5,152.00000106,54.00000092,0.61,GnP,1
DH-082,8395.34746392,243612.05140048,624.06029459,57,60.1,80,3.1,152.00000107,54.00000091,0.47,GnP,1
DH-082,8397.1894199,243608.58718513,618.66010615,62.95,67.5,80,4.55,152.00000106,54.00000092,0.57,GnP,1
DH-082,8399.16935011,243604.86347799,612.85540922,70.8,74,80,3.2,152.00000106,54.00000092,0.5,GnP,1
DH-083,8358.78152138,243584.41714685,711.77298187,2.55,6.75,118.4,4.2,152.00000106,60.00000102,0.6,TnP,1
DH-083,8360.62419727,243580.95157754,704.97468245,10,15,118.4,5,152.00000105,60.00000103,0.38,TnP,1
DH-083,8361.60421915,243579.10842444,701.35902639,15,18.35,118.4,3.35,152.00000106,60.00000102,0.39,TnP,1
DH-083,8363.21802765,243576.07329209,695.40510174,22.05,25.05,118.4,3,152.00000105,60.00000103,0.49,TnP,1
DH-083,8365.43628079,243571.90136472,687.22116168,30.5,35.5,118.4,5,152.00000103,60.00000104,0.54,TnP,1
DH-083,8366.60995969,243569.69399574,682.89103466,35.5,40.5,118.4,5,152.00000107,60.00000102,0.51,TnP,1
DH-083,8367.7836386,243567.48662675,678.56090764,40.5,45.5,118.4,5,152.00000107,60.00000102,0.63,GnP,1
DH-083,8373.38208699,243556.95747671,657.90620176,64.35,69.35,118.4,5,152.00000107,60.00000102,0.98,GnP,1
DH-084,8351.15722227,243606.21055624,698.47611942,3.85,8.15,105.3,4.3,152.00000105,57.36642434,0.72,TnP,1
DH-084,8354.333312,243600.23720024,688.90025851,16.5,19,105.3,2.5,152.00000106,52.06739058,0.66,TnP,1
DH-084,8356.46905208,243596.22045735,683.37542662,22.4,27.4,105.3,5,152.00000106,49.21461809,0.48,TnP,1
DH-084,8357.66587991,243593.96955157,680.44865403,27.4,30.15,105.3,2.75,152.00000105,48.44936213,,TnP,1
DH-084,8362.00308698,243585.81245145,670.36616162,39.95,44.95,105.3,5,152.00000106,46.53159164,0.45,GnP,1
DH-084,8363.62662556,243582.75901946,666.76064461,44.95,49.95,105.3,5,152.00000106,45.85741971,0.75,GnP,1
DH-084,8365.27020341,243579.66789911,663.19717103,49.95,54.95,105.3,5,152.00000105,45.15741647,0.75,GnP,1
DH-084,8366.93465818,243576.53751497,659.67658801,54.95,59.95,105.3,5,152.00000106,44.44057053,0.5,GnP,1
DH-084,8368.25356362,243574.05701461,656.93751921,59.95,62.8,105.3,2.85,152.00000107,43.98296746,0.45,GnP,1
DH-084,8371.49600421,243567.95887077,650.44900633,68.35,73.35,105.3,5,152.00000105,42.63751191,0.79,GnP,1
DH-084,8373.16339204,243564.82297036,647.21444698,73.35,77.95,105.3,4.6,152.00000106,41.98543728,0.57,GnP,1
DH-085,8339.33776847,243621.72881883,677.36269701,17.3,22.3,95.25,5,152.00000106,60.00000102,0.81,TnP,1
DH-085,8340.32952715,243619.86359204,673.70373967,22.3,25.75,95.25,3.45,152.00000106,60.00000102,0.64,TnP,1
DH-085,8346.41505228,243608.41838387,651.25203108,48.4,51.5,95.25,3.1,152.00000105,60.00000103,,GnP,1
DH-085,8348.18730743,243605.08525671,644.71353928,55,60,95.25,5,152.00000107,60.00000102,0.64,GnP,1
DH-085,8349.36098634,243602.87788772,640.38341226,60,65,95.25,5,152.00000107,60.00000102,0.89,GnP,1
DH-085,8350.53466524,243600.67051874,636.05328524,65,70,95.25,5,152.00000106,60.00000102,1,GnP,1
DH-085,8351.70834415,243598.46314976,631.72315823,70,75,95.25,5,152.00000105,60.00000103,0.57,GnP,1
DH-085,8352.69423443,243596.60895981,628.08585153,75,78.4,95.25,3.4,152.00000106,60.00000102,0.46,MzP,1
DH-086,8320.2850802,243572.85081692,721.60011949,0,5,108.45,5,152.00000106,59.20187272,0.37,TnP,1
DH-086,8321.5150732,243570.53753653,717.34145436,5,10,108.45,5,152.00000108,57.59822392,0.55,TnP,1
DH-086,8323.7362486,243566.36011317,710.29113206,13.5,18.5,108.45,5,152.00000105,54.893538,0.58,TnP,1
DH-086,8325.11260598,243563.77156143,706.24297398,18.5,23.5,108.45,5,152.00000105,53.28221678,0.71,TnP,1
DH-086,8326.29945706,243561.53941919,702.91622051,23.5,26.85,108.45,3.35,152.00000106,52.00231542,,TnP,1
DH-086,8328.8049018,243556.82736296,696.2525742,32.4,35,108.45,2.6,152.00000106,50.61043844,0.51,TnP,1
DH-086,8331.36527468,243552.01200191,689.76942175,40.2,44.15,108.45,3.95,152.00000105,49.25383866,0.72,GnP,1
DH-086,8338.21566031,243539.12830037,673.84093471,61.3,66.3,108.45,5,152.00000106,45.7599111,0.81,GnP,1
DH-086,8339.62999854,243536.46831704,670.77228293,66.3,69.9,108.45,3.6,152.00000106,45.20567353,0.9,GnP,1
DH-086,8342.21228541,243531.61174176,665.3699165,73.3,78.3,108.45,5,152.00000106,44.03619287,1.61,MzP,1
DH-086,8343.90064848,243528.43639267,661.89480867,78.3,83.3,108.45,5,152.00000107,44.00000074,2.24,MzP,1
DH-086,8347.07511853,243522.46608282,655.36501999,88.5,91.9,108.45,3.4,152.00000105,44.00000076,,MzP,1
DH-087,8305.10484177,243587.30906964,719.43468839,3.9,7.7,125.9,3.8,152.00000105,57.76063409,0.57,TnP,1
DH-087,8309.01369872,243579.95757893,707.65445101,17.75,22.75,125.9,5,152.00000106,51.85443307,0.54,TnP,1
DH-087,8310.35628654,243577.43253847,704.1091796,22.75,26.85,125.9,4.1,152.00000105,50.20086236,0.55,TnP,1
DH-087,8314.5985206,243569.4540566,693.73083552,36.05,41.05,125.9,5,152.00000106,47.80329126,,TnP,1
DH-087,8316.1855069,243566.46936948,690.05239704,41.05,46.05,125.9,5,152.00000105,47.03249632,0.61,GnP,1
DH-087,8317.79551157,243563.44139109,686.42177455,46.05,51.05,125.9,5,152.00000106,46.23265388,0.58,GnP,1
DH-087,8319.42952817,243560.36825282,682.83984201,51.05,56.05,125.9,5,152.00000106,45.41239703,0.76,GnP,1
DH-087,8320.73499167,243557.91303306,680.03792242,56.05,58.95,125.9,2.9,152.00000105,44.88232594,0.69,GnP,1
DH-087,8323.67643092,243552.38099041,673.97149427,64.2,68.25,125.9,4.05,152.00000106,43.45297672,0.85,GnP,1
DH-087,8331.83489438,243537.03715228,658.1731809,87.2,92.2,125.9,5,152.00000107,42.00000071,0.82,MzP,1
DH-087,8333.57932119,243533.75636261,654.82752787,92.2,97.2,125.9,5,152.00000106,42.00000071,1.93,MzP,1
DH-087,8335.323748,243530.47557294,651.48187484,97.2,102.2,125.9,5,152.00000105,42.00000073,2.95,MzP,1
DH-088,8282.95743323,243630.77134571,697.99500713,1.15,5.15,125.4,4,152.39750627,59.75196385,0.89,TnP,1
DH-088,8284.50008781,243627.76825467,692.26603197,7.3,12.3,125.4,5,153.2177433,59.22434988,1.34,TnP,1
DH-088,8286.2794865,243624.1701948,685.60836665,16.15,19,125.4,2.85,154.14508942,58.60108471,0.59,TnP,1
DH-088,8288.523945,243619.43609728,677.16952148,25,30,125.4,5,154.63351148,57.55974613,0.42,TnP,1
DH-088,8289.70351026,243616.98833589,672.96748225,30,35,125.4,5,153.91732535,56.66440291,0.51,TnP,1
DH-088,8292.07726574,243612.27226768,665.1898516,39.4,44.4,125.4,5,152.63547996,54.93740422,0.6,GnP,1
DH-088,8296.75702646,243603.59673905,651.86826557,56,61,125.4,5,150.70669459,51.99825636,0.76,GnP,1
DH-088,8298.29062741,243600.89329659,647.95418149,61,66,125.4,5,150.16796598,51.09524871,1.01,GnP,1
DH-089,8258.6006221,243676.54936159,685.4637149,1.4,5.4,91.9,4,152.45873319,59.32500873,0.42,TnP,1
DH-089,8260.52170988,243672.7818027,678.5577633,9,14,91.9,5,153.48270324,57.70899483,0.6,TnP,1
DH-090,8325.94274792,243644.2529837,654.55080483,33.45,38.45,98.2,5,155.00000111,55.00000093,1.51,TnP,1
DH-090,8327.15476731,243641.65379975,650.45504461,38.45,43.45,98.2,5,155.00000111,55.00000093,2.12,GnP,1
DH-090,8328.18498378,243639.44449339,646.97364842,43.45,46.95,98.2,3.5,155.00000112,55.00000093,1.06,GnP,1
DH-091,8274.89309304,243550.0538186,746.79519943,4.15,9.15,151.5,5,152.59746607,58.40826714,0.39,TnP,1
DH-091,8276.10997889,243547.68513087,742.56513456,9.15,14.15,151.5,5,153.01310426,57.2071704,0.42,TnP,1
DH-091,8277.34950083,243545.23019147,738.39312137,14.15,19.15,151.5,5,153.40148597,56.00811712,0.49,TnP,1
DH-091,8278.61333348,243542.68341645,734.28033037,19.15,24.15,151.5,5,153.80581584,54.68121858,0.54,TnP,1
DH-091,8281.58174636,243536.60845026,725.08725193,30.55,35.55,151.5,5,154.0000011,52.61722448,0.41,TnP,1
DH-091,8284.13214988,243531.37934811,717.64537965,40,45,151.5,5,154.00000109,51.12568566,0.77,GnP,1
DH-091,8290.1020741,243519.13918956,701.68941039,61,66,151.5,5,154.00000109,47.83751217,0.61,GnP,1
DH-091,8291.58474921,243516.09925507,698.00608339,66,71,151.5,5,154.00000108,47.04283101,0.9,GnP,1
DH-091,8295.22518812,243508.66438495,689.42229949,77.9,82.9,151.5,5,153.62936586,44.92808913,1.74,MzP,1
DH-092,8254.94358668,243586.65793722,726.58670165,13.9,18.1,140.15,4.2,157.45410879,55.57545533,0.44,TnP,1
DH-092,8257.88856436,243578.90708579,715.29534672,27.5,32.5,140.15,5,159.87627035,52.23878166,0.93,TnP,1
DH-092,8260.34354194,243572.2489045,706.37386118,38.9,43.9,140.15,5,159.63963816,50.70630875,0.91,GnP,1
DH-092,8261.29806943,243569.68246584,703.06053315,43.9,47.5,140.15,3.6,159.54206212,50.0435241,0.51,GnP,1
DH-092,8262.74325151,243565.8204542,698.20856956,50,54.15,140.15,4.15,159.42314995,49.21019505,0.42,GnP,1
DH-092,8264.55292732,243561.01920335,692.37501725,57.35,62.35,140.15,5,159.27357893,48.12041216,0.48,GnP,1
DH-092,8265.74481741,243557.87703099,688.67225445,62.35,67.35,140.15,5,159.18153094,47.42579464,0.7,GnP,1
DH-092,8266.95849214,243554.69273032,685.00825774,67.35,72.35,140.15,5,159.09110107,46.72498231,0.49,GnP,1
